web-scraper-order,web-scraper-start-url,articles_links,articles_links-href,marque,prix,adresse,image_lien-src
"1716809374-649","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","Ford Focus SEL 2014","https://www.dakarvente.com/annonce-26920-ford-focus-sel-2014.html","Ford Focus SEL 2014","3.750.000  FCFA","Guédiawaye","media/annonces/pics/45cd34484ae5ea537d6cf1857576d954.jpeg"
"1716809377-650","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","Location de vehicule","https://www.dakarvente.com/annonce-26926-location-de-vehicule.html","Location de vehicule","25.000  FCFA","Ouakam","media/annonces/pics/3b3d32ac9318128d76b7e4381d3c204d.jpg"
"1716809383-651","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","Nissan Rogue","https://www.dakarvente.com/annonce-26928-nissan-rogue.html","Nissan Rogue","8.600.000  FCFA","Almadies","media/annonces/pics/db7a3d23cd828b9c78194da96aa224f2.jpg"
"1716809391-652","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","Piaggio Liberty 50 cc","https://www.dakarvente.com/annonce-26936-piaggio-liberty-50-cc.html","Piaggio Liberty 50 cc","280.000  FCFA","Golf","media/annonces/pics/bc4839c8d5f0aa3cd57bb49a9c7010b9.jpeg"
"1716809394-653","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","Toyota Auris 2009","https://www.dakarvente.com/annonce-26939-toyota-auris-2009.html","Toyota Auris 2009","3.100.000  FCFA","Médina","media/annonces/pics/366e842187cbff6971afec71f10cd19a.jpeg"
"1716809397-654","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","KIA BONGO 2014","https://www.dakarvente.com/annonce-26940-kia-bongo-2014.html","KIA BONGO 2014","8.750.000  FCFA","Plateau","media/annonces/pics/9b3ef81254e7774746fdc5eacf99c781.jpeg"
"1716809400-655","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","Range Rover Evoque 2014","https://www.dakarvente.com/annonce-26956-range-rover-evoque-2014.html","Range Rover Evoque 2014","11.900.000  FCFA","Plateau","media/annonces/pics/78ae72d39ead187b8078d6e6b4721605.jpeg"
"1716809403-656","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=49","Ford Escape Titanium 2015","https://www.dakarvente.com/annonce-26979-ford-escape-titanium-2015.html","Ford Escape Titanium 2015","5.850.000  FCFA","Pikine","media/annonces/pics/2f7f137fae9b2683fdbdf22372da7073.jpeg"
"1716809411-657","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","Alfa Romeo 147 Sport","https://www.dakarvente.com/annonce-27292-alfa-romeo-147-sport.html","Alfa Romeo 147 Sport","4.900.000  FCFA","Dakar","media/annonces/pics/3b998b8b846f6bbf0928f926981c4107.jpeg"
"1716809415-658","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","Rétroviseur automobile","https://www.dakarvente.com/annonce-27300-rtroviseur-automobile.html","Rétroviseur automobile","25.000  FCFA","Dakar","media/annonces/pics/8cc5e2d9cb3e4e1ffcc039eec5ba7eff.jpg"
"1716809418-659","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","Chevrolet Impala","https://www.dakarvente.com/annonce-27314-chevrolet-impala.html","Chevrolet Impala","1.600.000  FCFA","Ouest Foire","media/annonces/pics/b17e0f6d3277f2ae25aa0e655b478524.jpg"
"1716809421-660","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","Pick Up double cabine NISSAN NP300","https://www.dakarvente.com/annonce-27326-pick-up-double-cabine-nissan-np300.html","Pick Up double cabine NISSAN NP300","6.750.000  FCFA","Mermoz","media/annonces/pics/12d33d8992c8ed122fef2d2935bc90b1.jpg"
"1716809425-661","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","Citroen C4 aircross 4x2 BVM essence 2017","https://www.dakarvente.com/annonce-27328-citroen-c4-aircross-4x2-bvm-essence-2017.html","Citroen C4 aircross 4x2 BVM essence 2017","8.900.000  FCFA","Fann","media/annonces/pics/fc9a88d8fbe34b7e8a71575982dcdfa7.jpeg"
"1716809433-662","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","Modules Ford focus fiesta-TCM Module mazda","https://www.dakarvente.com/annonce-27333-modules-ford-focus-fiesta-tcm-module-mazda.html","Modules Ford focus fiesta-TCM Module mazda","1.500  FCFA","Dakar","media/annonces/pics/fa9718b6dc1dc6390600e0288289805d.png"
"1716809436-663","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","Ford Edge Titanium 2015 Essence Automatique","https://www.dakarvente.com/annonce-27336-ford-edge-titanium-2015-essence-automatique.html","Ford Edge Titanium 2015 Essence Automatique","13.500.000  FCFA","Fass","media/annonces/pics/b370111776efee9b5361d80b0da3397b.jpeg"
"1716809439-664","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","Phares et feux arrières","https://www.dakarvente.com/annonce-27348-phares-et-feux-arrires.html","Phares et feux arrières","55.000  FCFA","Dakar","media/annonces/pics/eb6349fb1af273d473dc8f07fccc670c.jpg"
"1716809442-665","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=48","Hyandai Santa Fe 2014 Diesel Automatique","https://www.dakarvente.com/annonce-27353-hyandai-santa-fe-2014-diesel-automatique.html","Hyandai Santa Fe 2014 Diesel Automatique","7.500.000  FCFA","Mbao","media/annonces/pics/4294547df61a47826aa507241e85fa5a.jpeg"
"1716809448-666","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","Renault Fluence Année 2012","https://www.dakarvente.com/annonce-27723-renault-fluence-anne-2012.html","Renault Fluence Année 2012","","Dakar","media/annonces/pics/11d9bd02b3a5cadca1ecdf1fcef19605.jpeg"
"1716809451-667","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","Toyota Corolla","https://www.dakarvente.com/annonce-27727-toyota-corolla.html","Toyota Corolla","2.900.000  FCFA","Cité Keur Gorgui","img/nophoto.png"
"1716809454-668","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","Hyundai Elantra 2015","https://www.dakarvente.com/annonce-27747-hyundai-elantra-2015.html","Hyundai Elantra 2015","4.500.000  FCFA","Plateau","media/annonces/pics/0b79cb3231d4bb713e3c079be7e00810.jpeg"
"1716809457-669","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","Toyota Rav4 2017","https://www.dakarvente.com/annonce-27748-toyota-rav4-2017.html","Toyota Rav4 2017","11.500.000  FCFA","Dakar","media/annonces/pics/6fdd5c0c2a62afd12bb37d9dab82eac7.jpeg"
"1716809460-670","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","Ford Taurus année 2012","https://www.dakarvente.com/annonce-27749-ford-taurus-anne-2012.html","Ford Taurus année 2012","3.500.000  FCFA","Dakar","img/nophoto.png"
"1716809463-671","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","Jeep Grand Cherokee","https://www.dakarvente.com/annonce-27752-jeep-grand-cherokee.html","Jeep Grand Cherokee","14.000.000  FCFA","Dakar","img/nophoto.png"
"1716809466-672","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","Mazda 3 2011","https://www.dakarvente.com/annonce-27755-mazda-3-2011.html","Mazda 3 2011","2.600.000  FCFA","Dakar","media/annonces/pics/e44239109dde8b5562b8ea7d133b25ac.jpeg"
"1716809469-673","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","Mazda Tribute année 2009","https://www.dakarvente.com/annonce-27759-mazda-tribute-anne-2009.html","Mazda Tribute année 2009","4.000.000  FCFA","Thiès","media/annonces/pics/b990ddd2ad27a32ffd35d6069570989a.jpg"
"1716809472-674","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=47","FORD ESCAPE SEL 2013","https://www.dakarvente.com/annonce-27791-ford-escape-sel-2013.html","FORD ESCAPE SEL 2013","5.800.000  FCFA","Médina","media/annonces/pics/503bee8a84732c24603b4711c88f18dd.jpeg"
"1716809480-675","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=46","KIA Sportage Automatique","https://www.dakarvente.com/annonce-28040-kia-sportage-automatique.html","KIA Sportage Automatique","6.200.000  FCFA","Ngor","media/annonces/pics/6a364f297abcf63ebdfc479210d4e8b6.jpg"
"1716809482-676","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=46","XMAX 250","https://www.dakarvente.com/annonce-28041-xmax-250.html","XMAX 250","650.000  FCFA","Guédiawaye","media/annonces/pics/acfbb10c76f035f45860964fdb356506.jpeg"
"1716809485-677","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=46","Mitsubishi Outlander DE 2017","https://www.dakarvente.com/annonce-28044-mitsubishi-outlander-de-2017.html","Mitsubishi Outlander DE 2017","9.300.000  FCFA","Plateau","media/annonces/pics/f5f46865d00f9c776859744196aa6e9c.jpeg"
"1716809489-678","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=46","Piaggio Fly nouveau modèle 4t50cc","https://www.dakarvente.com/annonce-28047-piaggio-fly-nouveau-modle-4t50cc.html","Piaggio Fly nouveau modèle 4t50cc","375.000  FCFA","Guédiawaye","media/annonces/pics/dab8d05f9059e067132dca5519235c9f.jpeg"
"1716809492-679","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=46","Nouvel arrivage de papillons et bobines","https://www.dakarvente.com/annonce-28060-nouvel-arrivage-de-papillons-et-bobines.html","Nouvel arrivage de papillons et bobines","50.000  FCFA","Dakar","media/annonces/pics/b1969becf4a69d54951bd5d37c50fefb.jpg"
"1716809495-680","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=46","Piaggio Runner Vxr","https://www.dakarvente.com/annonce-28063-piaggio-runner-vxr.html","Piaggio Runner Vxr","550.000  FCFA","Dakar","media/annonces/pics/2ede85ae2b3f18e5af8f620e8e6c5c4b.jpg"
"1716809499-681","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=46","Renault Super 5","https://www.dakarvente.com/annonce-28064-renault-super-5.html","Renault Super 5","1.100.000  FCFA","Thiaroye","media/annonces/pics/32477f49b456e789aea2c15716374fc3.jpeg"
"1716809502-682","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=46","Bobines de Chevrolet Cruz et toutes les voitures américaines","https://www.dakarvente.com/annonce-28088-bobines-de-chevrolet-cruz-et-toutes-les-voitures-amricaines.html","Bobines de Chevrolet Cruz et toutes les voitures américaines","60.000  FCFA","Dakar","media/annonces/pics/afff26f46e07e3dfe3f8c1f7e93d8c00.jpg"
"1716809505-683","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=46","Peugeot 3008","https://www.dakarvente.com/annonce-28093-peugeot-3008.html","Peugeot 3008","3.500.000  FCFA","Castors","media/annonces/pics/81b0e89355242167a71cf61b2cb03122.jpg"
"1716809512-684","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=45","LOGAN DACIA 2008","https://www.dakarvente.com/annonce-28384-logan-dacia-2008.html","LOGAN DACIA 2008","2.150.000  FCFA","Liberté 6","media/annonces/pics/d064377a80f4a6b942ea9a0ab3efcf2e.jpeg"
"1716809515-685","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=45","Ford Fusion Titanium 2015","https://www.dakarvente.com/annonce-28406-ford-fusion-titanium-2015.html","Ford Fusion Titanium 2015","5.700.000  FCFA","Keur Massar","media/annonces/pics/daf3f7974c80cfa53dfee1e8a19e4d80.jpeg"
"1716809518-686","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=45","Volkswagen Golf 7","https://www.dakarvente.com/annonce-28407-volkswagen-golf-7.html","Volkswagen Golf 7","7.700.000  FCFA","Almadies","media/annonces/pics/a8d0ca0a1fdbe8fd6b5798c1a43d8c93.jpeg"
"1716809521-687","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=45","Bmw Série 3","https://www.dakarvente.com/annonce-28408-bmw-srie-3.html","Bmw Série 3","8.200.000  FCFA","Yoff","media/annonces/pics/47298fa7770928721178826fa6e42128.jpg"
"1716809524-688","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=45","Hyundai Elantra 2011","https://www.dakarvente.com/annonce-28434-hyundai-elantra-2011.html","Hyundai Elantra 2011","2.450.000  FCFA","Plateau","media/annonces/pics/48b6540479e1c51d7186ecc2ef58d564.jpeg"
"1716809527-689","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=45","Location de Voitures","https://www.dakarvente.com/annonce-28446-location-de-voitures.html","Location de Voitures","35.000  FCFA","Ouakam","media/annonces/pics/ae20c706f30e56a758d173bd21620f59.jpeg"
"1716809530-690","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=45","VENTE DE CLÉS ET COQUES DE VOITURE.","https://www.dakarvente.com/annonce-28468-vente-de-cls-et-coques-de-voiture.html","VENTE DE CLÉS ET COQUES DE VOITURE.","10.000  FCFA","Dakar","media/annonces/pics/e0690efeb42e4e2415c0aefda1373c14.jpg"
"1716809533-691","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=45","Toyota LandCruiser GXR 2022","https://www.dakarvente.com/annonce-28469-toyota-landcruiser-gxr-2022.html","Toyota LandCruiser GXR 2022","91.000.000  FCFA","Plateau","media/annonces/pics/92cf8a96348785c4dd98e74a1f8ba687.jpeg"
"1716809537-692","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=45","Toyota LandCruiser GXR 2022","https://www.dakarvente.com/annonce-28482-toyota-landcruiser-gxr-2022.html","Toyota LandCruiser GXR 2022","91.000.000  FCFA","Plateau","media/annonces/pics/134d35d1732b749432f1407be674d45d.jpeg"
"1716809559-693","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=44","KIA SPORTAGE 2013","https://www.dakarvente.com/annonce-28800-kia-sportage-2013.html","KIA SPORTAGE 2013","5.450.000  FCFA","Plateau","media/annonces/pics/78bbbe46b2f93e39d3fbd79b0f040bfb.jpeg"
"1716809562-694","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=44","Pièce de moteur","https://www.dakarvente.com/annonce-28805-pice-de-moteur.html","Pièce de moteur","12.000  FCFA","Castors","media/annonces/pics/edfd18f73c84b90be663db0fc981e623.jpg"
"1716809566-695","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=44","Land Rover Lr2 2014","https://www.dakarvente.com/annonce-28812-land-rover-lr2-2014.html","Land Rover Lr2 2014","8.700.000  FCFA","Liberté 6","media/annonces/pics/8fb0df6f671563da600780b07b7cd84c.jpg"
"1716809568-696","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=44","Hyundai Tucson Limited 2013","https://www.dakarvente.com/annonce-28836-hyundai-tucson-limited-2013.html","Hyundai Tucson Limited 2013","7.950.000  FCFA","Dakar","media/annonces/pics/23b9dd7b61bdc74a0987487e95a7abd1.jpeg"
"1716809572-697","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=44","Phares et feux arrière","https://www.dakarvente.com/annonce-28837-phares-et-feux-arrire.html","Phares et feux arrière","55.000  FCFA","Dakar","media/annonces/pics/328cbaf8020e9f8a896b6768d99a16bd.jpg"
"1716809575-698","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=44","Chery Tiggo","https://www.dakarvente.com/annonce-28839-chery-tiggo.html","Chery Tiggo","1.500.000  FCFA","Parcelles assainies","media/annonces/pics/23852fea8fb75f92fc8b040244dfb51d.jpg"
"1716809580-699","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=44","Hyundai Tucson Limited 2013","https://www.dakarvente.com/annonce-28846-hyundai-tucson-limited-2013.html","Hyundai Tucson Limited 2013","7.950.000  FCFA","Dakar","media/annonces/pics/24d949b8e8ea3d0d8bee3ae091b8ff19.jpeg"
"1716809584-700","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=44","Renault Clio 4 2013","https://www.dakarvente.com/annonce-28872-renault-clio-4-2013.html","Renault Clio 4 2013","4.100.000  FCFA","Plateau","media/annonces/pics/be7b6c4c294fd91279c85be47a2260ba.jpeg"
"1716809592-701","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=43","Bâche moto","https://www.dakarvente.com/annonce-29187-bche-moto.html","Bâche moto","10.000  FCFA","Castors","media/annonces/pics/8ce61971bc1d5dd67d70e381fc3bafbf.jpg"
"1716809595-702","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=43","VENTES DE PIECES DETACHEES ET DE RECHANGES AUTOMOBILES.","https://www.dakarvente.com/annonce-29201-ventes-de-pieces-detachees-et-de-rechanges-automobiles.html","VENTES DE PIECES DETACHEES ET DE RECHANGES AUTOMOBILES.","70.000  FCFA","Dakar","media/annonces/pics/b48717aedf1dd452e5a72fabbbc9c2a2.jpg"
"1716809607-703","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=43","Vespa LX 125cm3 carburateur","https://www.dakarvente.com/annonce-29220-vespa-lx-125cm3-carburateur.html","Vespa LX 125cm3 carburateur","500.000  FCFA","HLM","media/annonces/pics/f7bec150193f71f4cb3ad280ac5dca85.jpg"
"1716809610-704","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=43","Malette moto","https://www.dakarvente.com/annonce-29221-malette-moto.html","Malette moto","65.000  FCFA","Castors","media/annonces/pics/be052759ec22f72224d58f0f82d47a63.jpg"
"1716809613-705","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=43","PEUGEOT 405 TURBO DIESEL BREAK","https://www.dakarvente.com/annonce-29225-peugeot-405-turbo-diesel-break.html","PEUGEOT 405 TURBO DIESEL BREAK","2.300.000  FCFA","Yoff","media/annonces/pics/52715d3cb32239e95a145287b8d6ef40.jpg"
"1716809616-706","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=43","Ford Edge SEL 2015","https://www.dakarvente.com/annonce-29230-ford-edge-sel-2015.html","Ford Edge SEL 2015","8.500.000  FCFA","Plateau","media/annonces/pics/70e7fbc610423a5e4dea7e3ca3be35bb.jpeg"
"1716809619-707","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=43","Lavage auto à domicile et vente d’accessoires de massage pour siège auto","https://www.dakarvente.com/annonce-29231-lavage-auto-domicile-et-vente-daccessoires-de-massage-pour-sige-auto.html","Lavage auto à domicile et vente d’accessoires de massage pour siège auto","10.000  FCFA","Nord Foire","media/annonces/pics/909f348dd656c63722399ac993e5b7c4.jpeg"
"1716809622-708","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=43","Scooter Agilty Kymco","https://www.dakarvente.com/annonce-29232-scooter-agilty-kymco.html","Scooter Agilty Kymco","350.000  FCFA","Maristes","media/annonces/pics/1ae3ab61c21ffee8ec9d394d819bad8d.jpeg"
"1716809630-709","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=43","Mio 100cm3 carburateur","https://www.dakarvente.com/annonce-29245-mio-100cm3-carburateur.html","Mio 100cm3 carburateur","375.000  FCFA","HLM","media/annonces/pics/8c212255e3f4c10bf0c24e1b680ba6a3.jpg"
"1716809637-710","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=42","Renault Scenic 2006 automatique","https://www.dakarvente.com/annonce-29630-renault-scenic-2006-automatique.html","Renault Scenic 2006 automatique","1.200.000  FCFA","Pikine","media/annonces/pics/fc768a7dcbd3e68340b4c47efd323d5c.jpg"
"1716809640-711","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=42","Mitsubishi Pajero Année 2007","https://www.dakarvente.com/annonce-29640-mitsubishi-pajero-anne-2007.html","Mitsubishi Pajero Année 2007","10.000.000  FCFA","Point E","media/annonces/pics/b0ec97f1ef90cf56b68ca18705e43c7c.png"
"1716809644-712","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=42","LINCOLN ANNEE 2014 full option","https://www.dakarvente.com/annonce-29654-lincoln-annee-2014-full-option.html","LINCOLN ANNEE 2014 full option","15.000.000  FCFA","Point E","media/annonces/pics/91fa395b0be51b7a7f9c6ed3a2a963c1.jpg"
"1716809647-713","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=42","Kia k7 /ANNEE 2013","https://www.dakarvente.com/annonce-29655-kia-k7-annee-2013.html","Kia k7 /ANNEE 2013","","Point E","media/annonces/pics/a5417fef3989fe1fcd70f04a7a7e0a29.jpg"
"1716809649-714","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=42","Nissan Altima 2009","https://www.dakarvente.com/annonce-29660-nissan-altima-2009.html","Nissan Altima 2009","1.900.000  FCFA","Plateau","media/annonces/pics/ff50ffa9262a61c081dc455b38c6de4b.jpeg"
"1716809652-715","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=42","Moto Jakarta","https://www.dakarvente.com/annonce-29670-moto-jakarta.html","Moto Jakarta","","Castors","media/annonces/pics/a84cf7e8b8a5a6a1448240e997996ef1.jpg"
"1716809656-716","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=42","Ford Fiesta 2012","https://www.dakarvente.com/annonce-29696-ford-fiesta-2012.html","Ford Fiesta 2012","2.750.000  FCFA","Dakar","media/annonces/pics/63a71804037f2372cc55697f8e66619d.jpeg"
"1716809659-717","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=42","Ford Edge SEL ANNEE 2016","https://www.dakarvente.com/annonce-29697-ford-edge-sel-annee-2016.html","Ford Edge SEL ANNEE 2016","14.000.000  FCFA","Point E","media/annonces/pics/a74e271e529b51e2dcb1c9dae99681a2.jpg"
"1716809661-718","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=42","Hyundai Sonata ANNEE 2011","https://www.dakarvente.com/annonce-29698-hyundai-sonata-annee-2011.html","Hyundai Sonata ANNEE 2011","7.000.000  FCFA","Point E","media/annonces/pics/248489c329bfb7810a3e943c646d52d0.jpg"
"1716809670-719","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=41","Peugeot 308 2016","https://www.dakarvente.com/annonce-29980-peugeot-308-2016.html","Peugeot 308 2016","5.900.000  FCFA","Dakar","media/annonces/pics/784cb9c713502e85317bbdae9dcca79d.jpeg"
"1716809673-720","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=41","Kia soul 2013","https://www.dakarvente.com/annonce-29981-kia-soul-2013.html","Kia soul 2013","3.900.000  FCFA","Dakar","media/annonces/pics/99da018481265ef900c5fa2f44cfa772.jpeg"
"1716809676-721","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=41","PICK UP 4x4 RENAULT OROCH","https://www.dakarvente.com/annonce-30002-pick-up-4x4-renault-oroch.html","PICK UP 4x4 RENAULT OROCH","16.000.000  FCFA","Pikine","media/annonces/pics/71b8e01107ec5a7c1fa3ce1289c8a0eb.jpeg"
"1716809679-722","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=41","Hyundai Elantra GT 2015","https://www.dakarvente.com/annonce-30005-hyundai-elantra-gt-2015.html","Hyundai Elantra GT 2015","5.450.000  FCFA","Dakar","media/annonces/pics/dc1eb9c44ea6d988271e68ebcd06b9c4.jpeg"
"1716809683-723","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=41","F150 Ford","https://www.dakarvente.com/annonce-30015-f150-ford.html","F150 Ford","1.550.000  FCFA","Mamelles","media/annonces/pics/f422c734883b8eea8a16bb16f470c5af.jpg"
"1716809686-724","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=41","Hyundai Elantra GT 2015","https://www.dakarvente.com/annonce-30020-hyundai-elantra-gt-2015.html","Hyundai Elantra GT 2015","5.450.000  FCFA","Dakar","media/annonces/pics/01360a737cf5e3145351d41bf07802ff.jpeg"
"1716809689-725","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=41","Hyundai Elantra 2014","https://www.dakarvente.com/annonce-30021-hyundai-elantra-2014.html","Hyundai Elantra 2014","4.450.000  FCFA","Hann Maristes","media/annonces/pics/bad6a9b8f3b3597b5a190d609d4dc783.jpeg"
"1716809692-726","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=41","FIAT SCUDO FRIGO","https://www.dakarvente.com/annonce-30028-fiat-scudo-frigo.html","FIAT SCUDO FRIGO","4.000.000  FCFA","Fass","media/annonces/pics/994b4eb347bff3959f47919ff3f657f2.jpg"
"1716809695-727","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=41","Moto XMAX 250","https://www.dakarvente.com/annonce-30055-moto-xmax-250.html","Moto XMAX 250","70  FCFA","Bambey","media/annonces/pics/d2b56d5e9288270599418ae8adbce5c3.jpg"
"1716809702-728","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=40","Cylindre pour moto jakarta","https://www.dakarvente.com/annonce-30505-cylindre-pour-moto-jakarta.html","Cylindre pour moto jakarta","10.000  FCFA","Castors","media/annonces/pics/bc803cc7f79f4bda45883b8c2c4c4cc6.jpg"
